ID,Stop Name,Latitude,Longitude
181913061,Rustic Cottages,55.907932,-3.253797
181820150,Laverockdale Crescent,55.903534,-3.252391
181683044,Old Farm Place,55.907722,-3.249695
181553327,Redford Road,55.906479,-3.247447
181671733,Thorburn Road,55.905308,-3.249633
181857363,Westgarth Avenue,55.906467,-3.252886
181932681,St Cuthbert's Church,55.90757,-3.254169
182144222,Barnshot Road,55.906605,-3.258009
182173822,Bonaly Terminus,55.901329,-3.258846
182343188,West Mill Road,55.904221,-3.261707
182552032,Fernielaw Avenue,55.903446,-3.265488
182698202,Woodfield Avenue,55.902996,-3.268129
182694515,Torphin Bank,55.901218,-3.268167
182815189,Torphin Terminus,55.899811,-3.270408
182183265,Colinton Village,55.907246,-3.25867
182672735,Spylaw Bank,55.907127,-3.267432
180910206,Stewart Terrace,55.934628,-3.234315
181045155,Sinclair Place,55.936367,-3.236627
180597867,Gorgie City Farm,55.938786,-3.228491
180797307,Tynecastle,55.93784,-3.232111
180941248,Stewart Terrace,55.937256,-3.234718
181247559,Gorgie Park Road,55.936375,-3.240245
181481037,Balgreen Road,55.934013,-3.244556
181222160,Westfield Road,55.93684,-3.239764
181285077,Westfield Sainsbury's,55.939201,-3.240752
181197586,Roseburn Street,55.940323,-3.239123
181400604,Westfield Avenue,55.937428,-3.24292
181526605,Stevenson Grove,55.935955,-3.245258
181596745,Saughton Rose Gardens,55.934765,-3.246581
181579589,Saughton Park,55.932961,-3.246379
181712156,Chesser Cottages,55.932274,-3.248789
181826152,Chesser Avenue,55.931622,-3.250865
181989861,Chesser Avenue,55.93071,-3.253845
182191628,Stenhouse Mill Lane,55.929722,-3.25751
182369104,HMP Edinburgh,55.929588,-3.260691
181779136,Balgreen Primary School,55.936844,-3.249721
181973693,Whitson Crescent,55.935471,-3.253279
182184253,Whitson Grove,55.933914,-3.257134
182295628,Stenhouse Cross,55.932922,-3.259183
182633519,Saughton Mains Avenue,55.928246,-3.265497
182457538,Stenhouse Grove,55.933243,-3.262059
182664115,Saughton Mains Street,55.933556,-3.265734
182987391,Saughton Road North,55.932507,-3.271575
181851013,Inglis Green Road,55.923615,-3.251775
182222656,Longstone Park,55.925255,-3.258325
182541938,Longstone Crescent,55.925205,-3.264037
182740643,Longstone Gardens,55.925377,-3.26758
182850032,Longstone Terrace,55.92577,-3.269513
182969055,Parkhead Terrace,55.925945,-3.271631
183243940,Sighthill Post office,55.924736,-3.276617
183289012,Saughton House,55.931271,-3.27704
183586505,Broomhouse Gardens,55.930622,-3.282397
183687734,Broomhouse Avenue,55.929939,-3.284247
183164278,Saughton Tram,55.932789,-3.274721
183267979,Broomhall Avenue,55.934155,-3.276495
183416023,Broomfield Crescent,55.935959,-3.279036
183505091,Castle Avenue,55.938488,-3.28048
183731728,Orchardfield Avenue,55.940422,-3.284418
183946692,Featherhall Avenue,55.939907,-3.288291
184108704,Dunsmuir Court,55.940063,-3.291178
183609271,New Lairdship Place,55.926159,-3.283066
183710212,Broomhouse Drive,55.928558,-3.28473
183901109,Forester Park Avenue,55.933308,-3.287864
184069049,Broomhall Gardens,55.936359,-3.290687
184188856,Broomhall Road,55.938412,-3.292708
184223498,Meadow Place Road,55.942001,-3.293116
183585554,Sighthill Gardens,55.923466,-3.2828
183857905,Napier University,55.922821,-3.287708
181739342,Slateford House,55.922413,-3.249848
182006051,Redhall View,55.920837,-3.254709
182201208,Dovecot Grove,55.918724,-3.258322
182283864,Kingsknowe Park,55.916325,-3.25994
182340663,Dovecot Park,55.915001,-3.261033
182295736,Haugh Park,55.924839,-3.259656
182400196,Longstone Grove,55.923019,-3.26163
182494334,Longstone Place,55.921654,-3.263393
182582663,Peatville Gardens,55.919659,-3.265089
182537312,Kingsknowe Drive,55.916901,-3.264439
182417251,Kingsknowe Golf Club,55.914585,-3.262427
182440884,Kingsknowe Road South,55.913071,-3.262938
182559273,Hailes Grove,55.911896,-3.265124
182744030,Spylaw Bank Road,55.909885,-3.268546
182857216,Spylaw Park,55.908405,-3.270657
183026325,Muirend Avenue,55.907547,-3.273732
183280349,Foulis Crescent,55.905972,-3.278368
183456770,Juniper Green Kirk,55.904808,-3.281592
183574875,Woodhall Drive,55.90395,-3.283755
183639055,Baberton Avenue,55.903389,-3.284936
183894159,Juniper Avenue,55.901695,-3.289599
184205087,Muir Wood Road,55.900101,-3.295255
184383108,Nether Currie,55.899078,-3.2985
184633127,Bryce Road,55.897465,-3.303068
184797717,Easter Currie,55.896797,-3.306052
182985473,Viewfield Road,55.909004,-3.272916
182729590,Parkhead Drive,55.924442,-3.267437
183064817,Parkhead Crescent,55.92226,-3.273559
182990565,Dumbryden Drive,55.922264,-3.272231
182928833,Dumbryden Road,55.920334,-3.27124
183094479,Dumbryden Grove,55.917912,-3.274344
183480630,Murrayburn Gardens,55.920105,-3.281121
183158690,Murrayburn Gardens,55.919266,-3.275413
183273360,Hailesland Grove,55.917366,-3.277575
183230462,Clovenstone Road,55.912483,-3.277094
183462235,Clovenstone Roundabout,55.911278,-3.28131
183218271,Wester Hailes Park,55.914291,-3.27677
183336895,Hailesland Place,55.9165,-3.278762
183967601,Wester Hailes Education Centre,55.918224,-3.28994
183742387,Murrayburn Approach,55.917755,-3.28594
183591740,Murrayburn Park,55.917515,-3.28326
184431752,Calder Grove,55.918182,-3.298243
184249973,Calder Grove Nursery,55.917812,-3.295014
184005110,Calder Gardens,55.91856,-3.290591
184038486,Calder Place,55.920002,-3.291103
184296860,Calder Park,55.920654,-3.295685
184352100,Cobbinshaw House,55.919735,-3.296727
184507983,Calder Crescent,55.919254,-3.299543
183710671,Westside Plaza (Stop 1),55.916458,-3.285449
183728979,Westside Plaza (Stop 2),55.916363,-3.285782
184024044,Westburn Grove,55.913898,-3.291204
184017871,Baberton Mains Dell,55.910969,-3.291266
183821041,Baberton Mains Gardens,55.911472,-3.287716
183526794,Baberton Mains View,55.909569,-3.282565
183721456,Westside Plaza (Stop 4),55.916473,-3.285641
183731116,Westside Plaza (Stop 3),55.916435,-3.285816
183790175,Westburn Park,55.914516,-3.286985
183978345,Calder Drive,55.91996,-3.29003
184127919,Bankhead Drive,55.929893,-3.29212
184213321,Forrester High School,55.931862,-3.293531
184446170,South Gyle Wynd,55.932915,-3.297632
184641136,South Gyle Mains,55.933571,-3.301079
184814084,South Gyle Park,55.934113,-3.304139
185078208,Redheughs Avenue,55.933083,-3.308922
185380801,Lochside Place,55.93325,-3.314322
185489546,Lochside Crescent,55.934704,-3.31618
184297647,Gyle Square,55.931381,-3.295067
184530517,South Gyle Trade Park,55.930016,-3.299311
184681264,South Gyle Crescent Lane,55.929733,-3.302023
185025026,Edinburgh Park Station,55.927845,-3.308281
184888134,Teviot House,55.931133,-3.305639
184938688,Drummond House,55.932247,-3.306477
185014254,Redheughs Avenue,55.93404,-3.307722
185270437,Gyle Centre,55.935612,-3.312209
185595940,Gyle Roundabout,55.93742,-3.317921
183851851,Broomhouse Roundabout,55.929298,-3.287219
184004419,South Gyle Access,55.929024,-3.289963
184124374,Edinburgh College,55.927814,-3.292179
184239009,Bankhead Avenue,55.92696,-3.294279
184485398,Bankhead Crossway North,55.926308,-3.298723
184685844,Thomas Thomson House,55.925785,-3.302338
184173069,Bankhead Medway,55.926144,-3.293148
184073545,Bankhead Loan,55.923161,-3.291544
184967473,Hermiston Gait Retail Park,55.927269,-3.307286
184414336,Bankhead Broadway,55.928146,-3.297344
184142135,Wester Hailes Road,55.921879,-3.292846
184442673,Calder View,55.920815,-3.298283
185313852,Hermiston Park & Ride,55.917133,-3.31408
185715524,Hermiston Walk,55.917122,-3.321264
185916581,Research Avenue North,55.914509,-3.325015
185851100,Boundary Road North,55.91259,-3.323958
185019164,Corslet Road,55.900879,-3.309772
185205552,Weavers Knowe Crescent,55.898724,-3.313234
185163401,Currie Primary School,55.896816,-3.312593
185017623,Currie Library,55.896107,-3.310027
185190765,Pentland View Court,55.89502,-3.313189
185327136,Dolphin Avenue,55.894089,-3.315684
181055660,Glenlockhart Bank,55.919571,-3.237787
180461699,The Steils,55.918346,-3.227236
180216857,Greenbank Drive,55.919308,-3.222802
178666906,Sandpiper Drive,55.981602,-3.191529
180817549,Waterfront Lighthouse,55.981792,-3.229935
181128540,Saltire Square,55.980827,-3.235546
181444523,Waterfront Avenue,55.978901,-3.241302
181480681,Waterfront Broadway,55.978416,-3.241976
178817841,Windrush Drive,55.983112,-3.194139
174774090,Sandilands Close,55.924416,-3.125184
175013436,SCRM,55.922054,-3.129596
175195970,Royal Infirmary (Stop IA),55.922234,-3.13285
175197846,Royal Infirmary (Stop IB),55.92244,-3.132872
175198524,Royal Infirmary (Stop IC),55.922585,-3.132876
175566706,RH Sick Children (Stop IE),55.921352,-3.139529
185094837,Garden Centre,55.903221,-3.310987
178607864,Bus Station,55.955353,-3.191971
178605256,Bus Station,55.95536,-3.191924
178602608,Bus Station,55.955372,-3.191876
178599945,Bus Station,55.955379,-3.191828
178594693,Bus Station,55.955399,-3.191733
178592042,Bus Station,55.95541,-3.191685
178589382,Bus Station,55.955418,-3.191637
178540828,Bus Station,55.955563,-3.190761
179022479,George Street (Stop GF),55.953285,-3.199499
189320362,Scotstoun Terminus (Stop 1),55.98241,-3.381783
189324239,Scotstoun Terminus (Stop 2),55.982464,-3.381849
183110758,Silverknowes Terminus (Stop 3),55.972286,-3.271454
183052294,Silverknowes Terminus (Stop 1),55.972431,-3.270401
180399307,The Steils,55.91679,-3.22621
174612177,Milligan Drive,55.926132,-3.122193
174446677,Bowes Place,55.925392,-3.119275
174471840,Bowes Place,55.925606,-3.119713
174657470,Milligan Drive,55.925682,-3.123028
180373707,The Steils,55.916672,-3.225759
190290810,Ferrymuir Retail Park,55.982342,-3.399122
190299714,Ferrymuir Retail Park,55.982491,-3.399272
178822636,Queen Street W-bound (Stop 1),55.955288,-3.195813
186054228,Jack Copland Centre,55.913799,-3.327519
178066796,Leopold Place (Stop EG),55.957962,-3.182153
185096121,Cammo Terminus,55.958435,-3.307743
181854985,Bonaly Crescent,55.901749,-3.253118
177559202,Foot of the Walk,55.969692,-3.172417
177000640,Salamander Place,55.973042,-3.162248
185118532,Cammo Terminus,55.958088,-3.308164
185521257,Curriehill Station,55.901146,-3.318738
185529755,Curriehill Station,55.901062,-3.318895
185350294,Caulderhame Road,55.89991,-3.315753
185349560,Caulderhame Road,55.899773,-3.315748
176997228,Elbe Street,55.974937,-3.16208
177032508,Elbe Street,55.974995,-3.162707
185275677,Cammo South,55.952972,-3.311275
185274933,Cammo South,55.952663,-3.31128
174831519,O'Donnel Road,55.899971,-3.127578
174797191,O'Donnel Road,55.900452,-3.126937
169783071,Whitecraig Avenue,55.922062,-3.036066
169909056,Whitecraig Crescent,55.920845,-3.038385
170126102,Cowpits Road,55.919178,-3.042357
169148934,Delta Drive,55.942635,-3.023614
171917943,Clayknowes Avenue,55.937107,-3.073415
170943050,Bridge Street,55.942848,-3.055673
171892525,Maitland Park Road,55.945183,-3.072517
171104841,Brunton Theatre Journey Hub,55.943947,-3.058505
170004030,Beulah,55.945732,-3.038731
169694752,Ashgrove North,55.945286,-3.033227
169501622,Windsor Park Drive,55.944767,-3.029803
170490888,Newbigging,55.942287,-3.047621
171018020,Mall Avenue,55.940636,-3.057134
169462039,Battlefield Drive,55.942947,-3.029194
169726696,Ashgrove South,55.941856,-3.033984
169850702,Edenhall Road,55.941353,-3.036228
170716285,High Street (Stop A),55.942417,-3.051643
170374715,St Peter's Church,55.943726,-3.045466
168948737,Westpans,55.947922,-3.01975
170081178,Park Lane,55.941021,-3.040366
171516842,Olive Bank Road,55.941402,-3.066009
170235477,Loretto Upper School,55.945015,-3.042907
172073844,Edinburgh Road,55.945656,-3.075732
171764499,Denholm Drive,55.934135,-3.070835
171852735,Clayknowes Court,55.9352,-3.072354
171864762,Clayknowes Place,55.938004,-3.072415
171907614,Stoneyhill Drive,55.939716,-3.073087
170423728,King Street,55.940331,-3.046527
169219908,Hope Place,55.945274,-3.02474
169100044,Ravensheugh Crescent,55.946301,-3.022542
169301904,St Ninians Way,55.943382,-3.026308
169218995,Levenhall Roundabout,55.944473,-3.024767
171437321,Fisherow,55.943985,-3.064446
171693266,Whitehill Gardens,55.933834,-3.069578
168982415,Moir Crescent,55.94405,-3.020561
171445816,Stoneybank Gardens,55.935696,-3.065052
171573588,Whitehill Avenue,55.934479,-3.067403
169820219,Whitecraig Avenue,55.92157,-3.036757
169947832,Whitecraig Crescent,55.920319,-3.039107
169205986,Delta Drive,55.94278,-3.024626
169054762,Delta Road,55.942406,-3.021943
171934522,Clayknowes Avenue,55.937023,-3.073716
170952724,Bridge Street,55.94281,-3.055848
171905894,Maitland Park Road,55.945164,-3.072757
171164534,Brunton Theatre Journey Hub,55.943874,-3.059576
170002755,Beulah,55.945644,-3.038713
169561675,Windsor Park Drive,55.944775,-3.030876
169789655,Ashgrove North,55.945477,-3.034913
170488915,Newbigging,55.941658,-3.04762
169345971,Battlefield Drive,55.943432,-3.027093
169693728,Ashgrove South,55.941887,-3.033393
170767177,High Street (Stop D),55.942192,-3.052565
170402129,St Peter's Church,55.943451,-3.045971
169091850,Ravensheugh Crescent,55.946274,-3.022397
170114011,Park Lane,55.940762,-3.040967
169948171,Edenhall Road,55.94112,-3.037983
170240882,Loretto Upper School,55.944824,-3.043014
172124737,Edinburgh Road,55.945614,-3.076644
171800410,Denholm Drive,55.934536,-3.071455
171875513,Clayknowes Court,55.935295,-3.072756
171910594,Stoneyhill Drive,55.939976,-3.073126
170433206,King Street,55.940247,-3.046701
171529249,Fisherrow,55.943916,-3.066093
170502329,Rothesay Place,55.93969,-3.047967
169376281,Levenhall Roundabout,55.944389,-3.027583
169499465,Pinkie Mains,55.942707,-3.029876
168880549,Westpans,55.948093,-3.018522
169210935,Hope Place,55.945267,-3.02458
168956462,Moir Crescent,55.943848,-3.020108
171331135,North High Street,55.943874,-3.062554
171672855,Whitehill Gardens,55.933872,-3.069211
171547039,Whitehill Avenue,55.93454,-3.066925
171450047,Stoneybank Gardens,55.935452,-3.065141
170107533,Smeaton Road End,55.914894,-3.042258
171266298,Eskview Road,55.938923,-3.061666
171301097,Eskview Crescent,55.93792,-3.062343
171854204,Clayknowes Crescent,55.940758,-3.072075
172187290,Newhailes Roundabout,55.9394,-3.078104
171624314,Harbour Point,55.943356,-3.067823
170062161,Inveresk Kennels,55.929928,-3.040629
170228948,Inveresk Village,55.93491,-3.04334
170088161,Smeaton Road End,55.914959,-3.041908
171233714,Eskview Road,55.939243,-3.061066
171299371,Eskview Crescent,55.93774,-3.062322
172140465,Newhailes Roundabout,55.939526,-3.07726
171629378,Harbour Point,55.943092,-3.067928
170487880,Rothesay Place,55.939079,-3.047742
170046065,Inveresk Kennels,55.929932,-3.040341
170208938,Inveresk Village,55.934841,-3.042986
171919680,Queen Margaret University (Stance 1),55.932449,-3.073702
170912100,Tesco Terminus,55.939804,-3.055286
170510610,Musselburgh Grammar School,55.938553,-3.048177
170650222,High Street (Stop B),55.942657,-3.050449
170671016,High Street (Stop C),55.942505,-3.050829
169905120,Carberry Road,55.927078,-3.037976
169898914,Carberry Road,55.927097,-3.037864
173125688,Campend,55.902809,-3.096905
173090993,Campend,55.902653,-3.096293
170410654,Sainsbury's,55.896812,-3.048665
170397422,Sainsbury's,55.896652,-3.048437
171042189,James Lean Avenue,55.891647,-3.060246
174280728,The Wisp,55.913383,-3.116977
173882770,Old Dalkeith Road,55.910553,-3.110017
173276105,Sheriffhall Park and Ride (Stop C),55.905148,-3.099466
172643921,Wester Millerhill,55.911301,-3.087818
172182269,Lugton Brae,55.896801,-3.08036
172543024,Melville Gate Road,55.897488,-3.086776
172674860,Melville Gate,55.895851,-3.089225
171796868,Glebe Street,55.895603,-3.073531
172561529,Elginhaugh Bridge,55.893017,-3.087354
172239290,Eskbank Court,55.889439,-3.081786
171724480,Bridgend Court,55.895802,-3.072225
171622837,Buccleuch Street,55.892754,-3.070574
171512955,Dalkeith Parish Church,55.895287,-3.068469
171459825,Corn Exchange,55.896553,-3.067449
171177925,Shadepark,55.897461,-3.062356
170828300,Thornybank,55.897045,-3.056124
170200837,Community Campus,55.899811,-3.044748
171511056,Dalkeith Parish Church,55.895069,-3.068447
170828172,Thornybank,55.89682,-3.056134
171107200,James Lean Avenue,55.892563,-3.061359
171059357,Newmills Terrace,55.89344,-3.060455
170968264,James Lean Avenue,55.89423,-3.058782
170883093,Bevan Lee Court,55.894764,-3.057229
170802808,Woodburn Gardens,55.894794,-3.055791
170799519,Woodburn Drive,55.893681,-3.055793
170845014,Place Charente,55.892693,-3.056661
170703377,Woodburn Grove,55.892014,-3.054164
170561819,Woodburn Loan,55.891342,-3.051668
170478387,Woodburn View,55.891273,-3.050179
170333351,Whitehill Drive,55.890045,-3.047651
170364649,Whitehill Lodge,55.889458,-3.048243
170272714,Whitehill Grove,55.889294,-3.046607
170190971,Clarinda Gardens,55.89077,-3.045064
170128693,Pankhurst Lane,55.892399,-3.043861
170225932,Woodburn Terrace,55.893147,-3.04556
170421437,Woodburn Place,55.892704,-3.049082
170563854,Woodburn Street,55.893364,-3.051594
170666124,Wilson Avenue,55.894421,-3.053366
170627611,Salters Road,55.89616,-3.052582
170864044,Bruce Gardens,55.8908,-3.057105
170676058,Primrose Terrace,55.88995,-3.053788
170478270,Hepburn Drive,55.889091,-3.050296
170109288,Schools Campus (Stance 1),55.90033,-3.043082
170194564,Community Campus,55.899605,-3.044647
170343013,Cowden Crescent,55.895306,-3.047537
170091983,Dalkeith Heights,55.891209,-3.043269
170454383,Easthouses Road,55.885822,-3.050047
170379346,Easthouses Way,55.881905,-3.048918
170323100,Little Acre,55.880539,-3.047986
170742360,Hamilton Crescent,55.871429,-3.055987
171821279,Kings Park,55.891598,-3.074188
171990811,Glenesk Crescent,55.890385,-3.077288
172137720,Eskbank Toll,55.888725,-3.080008
172105272,Eskbank Toll,55.888279,-3.079452
171890110,Ancrum Bank,55.886955,-3.075675
171753986,Newbattle Cemetery,55.886124,-3.073285
171577931,Newbattle Abbey Crescent,55.879913,-3.070476
172896249,Melville Castle,55.895214,-3.093221
173299591,Dobbies Garden World,55.896801,-3.100349
172177226,Kings Gate,55.875664,-3.081435
174801124,Wester Melville,55.888287,-3.127688
174535072,Lasswade Road,55.88343,-3.123199
174079503,Laird and Dog,55.883625,-3.115036
173923864,Elm Row,55.883965,-3.112232
173820158,Broomieknowe Gardens,55.880718,-3.110557
172230563,Station Road,55.88755,-3.081734
172414346,Westfield Park,55.885185,-3.085153
172583723,Muirpark,55.882992,-3.088305
172405908,Tesco,55.882595,-3.085145
172665448,Midlothian Community Hospital,55.880974,-3.089879
172736367,Mayshade Garden Centre,55.881428,-3.091123
172959197,Pendreich Avenue,55.879795,-3.095201
176684726,Lang Loan,55.887562,-3.161432
172988288,Summerside,55.90115,-3.094539
173784205,Broomieknowe Gardens,55.8801,-3.109948
173952111,Elm Row,55.883327,-3.112773
174089383,Laird and Dog,55.883442,-3.115223
174573030,Lasswade Road,55.883148,-3.123894
174822399,Haveral Wood,55.886566,-3.128165
173051770,Pendreich Avenue,55.879536,-3.096872
172737673,Mayshade Garden Centre,55.881706,-3.091131
172578547,Muirpark,55.883415,-3.088189
172429369,Westfield Park,55.885345,-3.085413
172325637,Bonnyrigg Road,55.886665,-3.083484
172177488,Kings Gate,55.875332,-3.081458
172123578,Eskbank Toll,55.88818,-3.079785
171896631,Ancrum Bank,55.886822,-3.075799
171773448,Newbattle Cemetery,55.886074,-3.073636
171626222,Newbattle Abbey Crescent,55.881081,-3.071276
171758721,Croft Street,55.892757,-3.073005
172089349,Glenesk Crescent,55.88966,-3.079091
170767661,Hamilton Crescent,55.871883,-3.056415
170348776,Little Acre,55.880676,-3.048438
170416223,Easthouses Way,55.882545,-3.049543
170469869,Easthouses Road,55.885494,-3.050342
170130779,Dalkeith Heights,55.891083,-3.04397
170365943,Cowden Crescent,55.895237,-3.047951
170587683,Hepburn Drive,55.889378,-3.052238
170734540,Primrose Terrace,55.89003,-3.05483
170843415,Bruce Gardens,55.890579,-3.056748
171071355,James Lean Avenue,55.891571,-3.060772
171573470,South Street,55.893478,-3.069651
170705315,Thornyhall,55.898304,-3.053855
170704494,Thornyhall,55.897541,-3.053882
171220752,Shadepark,55.897446,-3.063123
171641188,Jarnac Court,55.894016,-3.070833
171731525,Old Edinburgh Road,55.893456,-3.07248
171710550,Bridgend Court,55.895489,-3.071993
172635973,Melville Gate,55.895947,-3.088524
171449717,Corn Exchange,55.896301,-3.067282
172229160,Eskbank Court,55.888981,-3.08163
172941271,Melville Castle,55.895096,-3.094033
173259927,Dobbies Garden World,55.896538,-3.099654
172232572,Lugton Brae,55.896854,-3.081257
172500377,Melville Gate Road,55.897163,-3.086031
173240121,Sheriffhall Park and Ride (Stop B),55.905479,-3.098804
173885733,Old Dalkeith Road,55.910427,-3.110077
172635013,Wester Millerhill,55.911114,-3.087669
174307751,The Wisp,55.913227,-3.117469
176729116,Lang Loan,55.887867,-3.162209
173262822,Shawfair Hospital,55.908619,-3.099036
173248998,Shawfair Hospital,55.908524,-3.098794
172880190,Shawfair Avenue,55.911514,-3.092032
172900585,Shawfair Avenue,55.911293,-3.092409
